mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,41,15,1,1.3603071809702705,0.000225598795939419,1.3952784533253106e-09,29.68296766281128,,0.5342406058730488,0.16338057437574594,37382.09963509234,0.00047983784681421044,0.2695118490746411,0.003825505861781387,10.134516724973045,1.0868735108587182,1.2165242834674095,0.024830274662544886,0.9005782663193197,0.9271503409144285
free,41,7,1,0.01733749130320028,0.0004702480604539261,1.4165508011285499e-09,29.511995315551758,,0.41751755139529656,0.4852125830932066,18287.101275839017,1.5795795774455687e-09,0.2927773616829482,0.005682017850674166,1.3478138738039611,0.9676993170314033,1.0393524589780776,0.18973730864962357,1.3381433200218458,0.9213648160150119
free,41,2,1,0.2738755186032602,0.00108285038632161,9.566358535154224e-09,31.15658211708069,,0.1215956157747618,0.3963372182604908,101.96207129672177,2.0891631337181313e-10,0.5573321719246979,0.012825175303777893,1.0161179856772828,0.9795541565880921,1.017462050519684,0.334141460663977,0.7574261501676975,0.9594333189102004
free,41,5,1,0.2924823771672891,0.0007709847193240194,1.0700214005981206e-08,30.559987783432007,,0.3171300510799096,0.17212395338429598,2027.7583832248283,1.6973262239348487e-10,0.37250232708779507,0.01205641594967226,1.150198033864333,0.9898424682391683,1.0650109308123115,0.49895601843201415,1.0788489337978404,0.9109552448342862
free,41,1,1,0.23394068213019992,0.0016178382738694097,2.0417045017864747e-08,31.056594133377075,,0.3688349629424603,0.3389703592354709,86.12955648281539,2.332917673670368e-10,0.6560511892617227,0.008001329640569025,2.4185817791006152,0.9526589993581768,0.9004186880866433,6.052876682765838e-05,1.3130583314481465,1.1064846054111386
free,41,11,1,0.24582978557368484,0.0016198014352433177,2.2878710059800218e-08,30.987061023712158,,0.10237423183290675,0.465993823114782,8.490316786439177,2.332440429720491e-10,0.7776983155198064,0.010340269995719412,1.1758800590803136,1.2433792138478978,0.9854929968181224,0.03413370980697776,0.014990994413338746,1.0001608901481116
free,41,6,1,0.22926667945407608,0.0007675372361788391,2.622998104137413e-08,30.749083757400513,,0.3714071841842044,0.3031558187339436,1958.8536514857547,2.761020742557016e-10,0.3776386092305457,0.010065510144509904,2.3826456644002234,0.9406955030656818,1.061682162764596,0.00012016427282048475,1.1807537795650531,0.9196830823639507
free,41,13,1,0.2555438590311141,0.0028877628304595504,5.5528227117600164e-08,31.347326040267944,,0.0759269148179182,0.26922202463561534,0.9142192249635145,2.2039880829449175e-10,1.1109529204809099,0.012417993233444141,1.1909784498091764,1.0019055978187081,0.9064033797128891,0.0405848195027697,0.977130603679854,1.0993958986141572
free,41,9,1,0.1199506608919485,0.0028155058823600143,6.1399506702081e-08,31.309977769851685,,0.287127938432003,0.5566282916411925,10.88794278033928,6.497070709861964e-10,0.8950492208836074,0.007951309042609813,1.0016887443855367,1.4925630431549783,0.8331408141057345,1.2797786482633613,0.006230621289475633,1.184797173835682
free,41,3,1,0.2378819357758566,0.003527615819423957,8.626619958137032e-08,29.57591414451599,,0.06893374678101385,0.4403110792858374,0.5526124281514293,2.0057014011292878e-10,1.2278477031164814,0.008540363540114101,1.3894037447546688,1.160835587279954,0.8687742533037188,0.0025535446159313793,0.07675696512763368,1.145320532887998
free,41,4,1,2.010497934648729,0.004723267146221843,1.7212514306666888e-07,402.3407871723175,,0.5963245266778365,0.5398474858238578,475301.3553483981,1.5598988358976493,1.5638024285217194,0.0011052626805457628,39.6970086089216,1.4598196644714305,1.2925212746690167,4.195822250078002e-05,0.029781085362900327,13.42694435744037
free,41,12,1,0.4235570425638233,0.0049045960326097315,2.0260911724387075e-07,26.23708176612854,,0.18611034162194612,0.9376071678940792,14.69067448582656,1.222969911323062e-07,1.0789522992008553,0.012045671550209679,1.033457699471278,1.0299482069503305,0.6587460994861346,0.9415070234902159,0.9719769711950363,1.4698413871853007
free,41,10,1,1.9065811091003795,0.001791440865542171,2.9974852101211967e-07,26.444840908050537,,0.5725302927131531,0.5519077060157337,2800352.3640079224,0.08133421250356665,0.18213792269532236,0.00045057258519127044,1.2764802183761872,0.7668910321575378,0.9530456037823253,29.53229610573146,61.81843297829472,1.0405626939203054
free,41,0,0,inf,inf,inf,108.27925992012024,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.9300812422801376,0.7647645067879453,,,,,,,,,,
