trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,V0,sDn,sDp,sDe,gn,gp,ge
37,9,1,0.6498613982628729,0.13700117712793425,0.0009879827383329504,3712.3788981437683,,0.1493824183967905,0.37768997028277024,0.9954320500183539,1.016910275970239,34.14110230875788,0.5732783899330051,-4.938751799088306,1.0558760548878223,0.36509101892372753,1.0260874138459384,0.7243674048694162,5100.167411873747,0.9692614929597857
37,14,1,0.6480673291736818,0.249880732158128,0.007743854477776332,3694.440203666687,,0.0649529000254562,0.8127259631590892,0.002378180556808245,1.0057392192906185,36.56740320309995,2.1038872132321185,-4.8233114699488535,1.0145295537220445,6.751419746725566e-06,1.059486909697963,0.947343172514637,1929.4160127607497,0.9499353432005802
37,6,1,1.4423749635612837,0.26271183631958017,0.010396949836832686,2911.774444580078,,0.9435720392174708,0.7412005444656352,0.9990349716726985,0.9038360353806891,51.52284180793189,0.011940699014241603,-4.027143764179493,0.9847552610905962,1521.2100496889548,0.8275627698029712,0.8973253618871869,2366.354994137961,1.159539014514078
37,15,1,0.7344918760424703,0.26454062359712704,0.01057764886215912,3645.7573487758636,,0.41919647440291263,0.7325314723279381,0.9775162104903589,0.9796022721666388,29.828400328976535,3.708002381264721,-4.770310381529217,0.06025168541400554,0.011392102950878412,1.1636994021756273,2.0758367311977364e-32,116748398679888.78,0.8691072952118697
37,0,1,1.200374770246036,0.2669209449237808,0.010736117181291227,2968.1998677253723,,0.6794045025554141,0.2702074615936262,1.1105260200966256,0.9462905274891634,53.51497114567423,0.025906198316736493,-4.2738350330476385,0.05588039388375097,1.1389238968885476,0.8497338166846975,0.004067371323913139,0.9926795828432124,1.1204536319330671
37,7,1,0.6504738297864776,0.26684294197149505,0.010736961212033509,3704.862679719925,,0.05468536472626471,0.3472338184434314,1.0048026499181992,1.0170526129834814,40.4027040044022,1.2878051218944986,-5.07695860773,1.0109566426809857,0.6475401996271319,1.0400765719012763,0.9491991235495812,15.688884091481281,0.9640544844184452
37,11,1,0.6508035862369725,0.26693915602699825,0.010737294906040503,3695.2911722660065,,0.07394752724040204,0.2849921998672076,0.9976065226951021,1.0232813160957706,42.00722193969294,0.6645622442534077,-5.071159130057603,1.012341555906284,0.9753984822322838,1.0216948737487848,0.9195897840813734,1.3628838330508495,0.9759694917550251
37,2,1,0.6499658667819865,0.26692319826821986,0.010737338264643894,3819.1455233097076,,0.22338847372349263,0.3043466486793197,0.994993933853205,1.016412740207687,42.48156630254894,0.5283640884863057,-5.068945122720455,1.1715293415785581,0.9534790636855563,1.0144324428461808,0.2708645508447432,1.7045460269789352,0.979865890707711
37,12,1,0.5687501776402915,0.7709306288474282,0.012726127995852423,4374.778127670288,,0.34979044330231646,0.5594061817176769,0.8560629522233579,1.3261636358842237,0.04243649577934672,4.894839979644782e-06,-4.858956828240325,1.5193311681056458,3767.617615981377,0.6995936724503133,0.08520753531478455,4376.505577024895,1.2785186367652526
37,5,0,inf,inf,inf,2336.5511310100555,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.6175919747760661,0.40911818289346275,,,,,,,,,,,
37,1,0,inf,inf,inf,3096.533272743225,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.16634491612687966,0.6872123536953584,,,,,,,,,,,
37,3,0,inf,inf,inf,2319.482698202133,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.6854176852555999,0.10867063801050379,,,,,,,,,,,
