mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,26,10,1,0.43830898576977795,0.00049153171874039,2.478963286187407e-09,28.611546277999878,,0.2384745091125976,0.8371616514729615,0.11329926129757842,7.561482783670376e-08,0.8368768467969359,0.016541855497004505,0.9764834633780725,0.969099214505294,1.6297687190124872,1.0477034011994466,1.0325989616543505,0.6191839100937397
free,26,3,1,0.27369590173832314,0.0006026175626452357,5.0414024224841185e-09,28.383124113082886,,0.4535424908600928,0.35493120798238564,10204.059509587587,1.635444686517922e-08,0.32970620338084794,0.003914156241935989,1.28532214186725,1.1085709035910272,1.0653127964022857,0.009256539592753368,1.02171041936287,1.0010222443011243
free,26,9,1,0.15486946412737979,0.00046224270375461174,7.820318957258071e-09,29.113754272460938,,0.44178184035558005,0.3199923533706348,3022.7388078087115,6.948013093486986e-09,0.35009054747466506,0.00832172821290989,2.0301835504987826,1.0819373492218463,1.2464180498480215,0.03709174899590542,1.0405071873237681,0.9172941991122241
free,26,8,1,0.019572597573288775,0.0005347438821878825,1.302059247482519e-08,27.506324768066406,,0.22585783988439861,0.5853792839054476,10682.30042572031,1.9238011155897496e-09,0.3671288859874213,0.008304020891994704,1.0498031934663428,1.670303512680956,1.0873847027983985,0.7522445375696887,0.08627690313794419,1.123475616251372
free,26,12,1,0.49483812752938405,0.0005520475473161923,1.3068479855601392e-08,28.551260948181152,,0.3605905208005629,0.9021378118816835,3273.623549751092,1.5534544965855518e-07,0.3646899357313129,0.007524661887626676,1.952304855362743,1.0965185602249055,1.1625982774477572,3.1799023073010036e-07,0.9733847335819725,0.9651347633007542
free,26,5,1,1.2509233901065802,0.000434901350475414,1.4459621217334617e-08,28.219624757766724,,0.5232351590107235,0.43782085461598824,39198.21095965844,0.00013966113988041716,0.26964439954478475,0.003875413167975504,3.9922494919053277,0.9422833950738804,1.213464854238451,0.23170511782109704,7.746439091638322,0.9623896801141785
free,26,13,1,1.6480411966122173,0.0007032026871289787,3.2815911747340566e-08,27.823728561401367,,0.557039637052291,0.4394864656579568,46663.801313409334,0.005127368699840027,0.28776676820258906,0.0024513713790226327,1.9268071242894536,1.047410391782144,1.034130364554541,0.16415960009845473,2.429032022997458,1.0493043191949978
free,26,4,1,0.2751532951758584,0.002261539702276494,4.062281834934113e-08,31.15723156929016,,0.30010929395014313,0.25369975115906307,1.9717404471830957,1.3974842289654055e-10,0.9748076382983069,0.010598968308459095,1.0295269433906789,0.9954270018556487,0.9521149264705385,0.7516542186138571,1.0143148317398218,1.05743857864955
free,26,7,1,0.268346699758764,0.0009931873841999561,8.724968090252755e-08,28.72403621673584,,0.45293171138484867,0.3786627210191522,11301.57620102755,1.5466351537103993e-08,0.3420731450014335,0.0038596861134309562,1.1304901727147316,1.109002623475216,0.9996160819129178,0.01847233495056164,1.0455398569016354,1.0513360361234003
free,26,14,1,2.139756552188306,0.0020289493221774535,2.051361023477131e-07,1704.6317038536072,,0.8604046391037998,0.33740762351167614,824767497437.509,377.86375286210404,43.49492216575208,6.549064631014933e-07,0.714462812341521,1.4179886943471058,1166.3354937943168,1.353937565107987,0.7406264133316884,1145.9730750969277
free,26,1,0,inf,inf,inf,103.5244951248169,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.6222837237301863,0.7274588873711779,,,,,,,,,,
free,26,2,0,inf,inf,inf,107.43867993354797,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.5136383266901166,0.793305732538013,,,,,,,,,,
free,26,6,0,inf,inf,inf,104.50396609306335,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.6468625584253358,0.06155643413012592,,,,,,,,,,
free,26,0,0,inf,inf,inf,111.16607332229614,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.9202659801461515,0.8778651444835504,,,,,,,,,,
free,26,11,0,inf,inf,inf,129.21984791755676,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.7677160839692894,0.596038709016481,,,,,,,,,,
