mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,7,2,1,1.6260377640188963,0.0007893029718815114,2.7038790569886262e-08,28.993435859680176,,0.5571320256207267,0.30241359299173315,129916.10381004169,0.004515889854757926,0.2696064149373997,0.0020990947442921727,1.3304613527439382,1.1374733473886127,0.993336244954362,0.06428234028485486,0.9195161705251302,1.060666858419382
free,7,5,1,0.5255423325048589,0.0015977960304240924,3.219299346526653e-08,27.848496437072754,,0.3834897953659842,0.770054050780248,4.153655612146948,1.8937019103947236e-07,0.8444867006038183,0.004735515192878634,1.0551590492520242,1.0361030131560753,1.007898565043997,0.20545120640570821,0.7779273552567524,0.9955640425214975
free,7,10,1,0.5718520469247785,0.0010767975930328078,4.621473527398418e-08,28.6939799785614,,0.4783365216234349,0.14216699018775575,1.3540611486383094,3.2364305531657737e-07,0.8808924148424502,0.007542967551405035,1.6010570018926162,1.0007677877124566,1.2360699014340932,0.0684189227033599,0.9985828408269777,0.9084391489580097
free,7,14,1,0.4273024860467487,0.00260668713024792,4.682618241935011e-08,28.90597128868103,,0.2520069935502415,0.8401736650668215,0.4612067636885604,1.0510598953663984e-07,1.1973476934348366,0.013713540288895407,0.9930907790013132,0.9906473575359004,0.9388046704521246,1.0151221384588536,1.0176664459053775,1.092860350074619
free,7,15,1,1.3588031638137998,0.0009199172136113987,5.9319268781256256e-08,29.231999397277832,,0.5330341113918448,0.30428786076868414,7065.351831563115,0.00046287288941601883,0.3412998402513005,0.005734085869141581,1.440427965561868,1.1005493998241613,1.1092289867132956,0.05739500455418682,0.9480891909543794,0.9565412853100201
free,7,9,1,0.5010447059220624,0.003083375936977717,7.997123807848713e-08,29.253563165664673,,0.38280241705583234,0.7218844479049435,1524.1641796398553,1.468896480653598e-07,0.6172930303445214,0.00411233043110842,1.3461773769823644,3.005650805544242,0.6472834678273766,0.0004410595571734063,1.5144473421691657e-06,1.4571580118387963
free,7,8,1,0.28433239373636,0.0034084782690317894,9.595629899209061e-08,30.89940881729126,,0.3047322082035526,0.1020785870786931,0.7074752157392112,1.2297361108210847e-10,1.2171791966066907,0.010246821381265769,1.0277712391412939,1.0000751370799879,0.8607555682922496,0.6943080760190276,0.9976225662429637,1.1689193296532734
free,7,12,1,0.20524008719574383,0.0039456564302380315,1.1830502548364672e-07,32.625566244125366,,0.19328175412173054,0.5163636534702568,0.4274750950294683,1.7973200008237145e-10,1.4092210855174634,0.004098526300853228,1.0413295968199683,1.346531664859904,0.8312356514879279,0.5988440514040209,0.008558018632374048,1.2538387069055428
free,7,7,1,2.1001294851262315,0.0051510450379090855,1.2971763184474938e-07,73.9158079624176,,0.7502842438451816,0.26818755117248044,259008231.02804634,7.23453449622976,363.3765824187643,4.1772770552471255e-05,0.7964108968401853,1.2368029716705857,21.647767447119925,0.889592280252424,0.8364160440952768,2.42390635290311
free,7,6,0,inf,inf,inf,108.83626794815063,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.8397149466928263,0.5899521128105599,,,,,,,,,,
