mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,19,13,1,0.7141834383686323,0.0005635380903346032,7.900726142663317e-09,33.43788194656372,,0.48827945131878214,0.31807012317954314,5602.355159890145,1.2104011515539908e-06,0.35169457635276424,0.0060437327582756805,2.072260578407016,1.0810141862502827,1.1541792219940195,0.024960435060466624,0.9889008098437129,0.9741232136623702
free,19,4,1,0.08541530420901111,0.0017019255174677284,1.937731771803166e-08,36.77703547477722,,0.37415260808643186,0.5371995245409816,4.859031932640565,7.342461013445428e-10,0.8382693843090955,0.00642739485915343,1.5747576648857387,1.392952900148866,0.9953216849320283,0.003065510945879241,0.0022104941555936035,1.0103922421948814
free,19,7,1,0.4153416543785884,0.0014805471133634285,1.9390131201915184e-08,32.59788775444031,,0.16660268644413584,0.7319621956325203,1286.6756245475628,9.902202783962518e-08,0.5125584411914107,0.010996043925995782,1.0910824619348543,1.1540407906010919,0.8104483899672323,0.6674273048101023,0.41042769382564603,1.1949550180221444
free,19,8,1,0.2550168209542285,0.0015010233154981734,2.214537372265737e-08,36.75946831703186,,0.34755437010456275,0.3204031447801533,10.055479610457908,2.092249805833887e-10,0.7774965547216226,0.01181996983982805,1.3366300289981168,0.9708846350932452,0.989320559897812,0.03491587412622375,1.126496602369344,1.0210323217270822
free,19,1,1,0.4977833406881018,0.001961632614328579,2.8155615256646454e-08,31.242652416229248,,0.3977348344653072,0.6802420027581747,3.1900946994819592,1.414926473497867e-07,1.0820665563244662,0.004236819685169641,0.978103562519125,1.017298404999753,0.9321585161589275,1.490556734068417,3.1629458537243758,1.2447006782199044
free,19,9,1,0.2756691965168354,0.0021314245847161573,2.9153105688700066e-08,37.026373863220215,,0.1516850958506669,0.18272862717683086,1.3707189152572357,1.864106927293973e-10,0.9833144139103582,0.014386392466451814,1.0220327732774148,0.9988260675999654,0.9779468511359584,0.606516371539336,1.0026394357623831,1.0206280340536977
free,19,12,1,0.257248003199285,0.002330710772175948,3.69120866979158e-08,35.897619009017944,,0.10118966688520548,0.09630357180559576,1.2177975017882605,1.6781716956401484e-10,1.0258949881356874,0.009963193973538452,1.0793566719259957,0.9998452694165202,0.9493108046021754,0.21061538773467078,1.0011305459020112,1.049916192650212
free,19,15,1,0.1758899658497377,0.0025110489708595196,4.268464402717088e-08,36.79008936882019,,0.38697827295236414,0.3479489711414461,0.6781788683464298,2.3200530347098097e-10,1.141418295441002,0.002089832120203343,3.0838571902128074,0.9891503047157321,0.9346272002264252,1.0123598079579524e-06,1.3286791674125247,1.0881236637544216
free,19,6,1,0.42375385091143336,0.004058309997134302,1.2477014760971372e-07,30.456669092178345,,0.2861073096170772,0.7872392603116538,2.543985492607422,8.153511296364901e-08,1.2999357707153885,0.007149531438497409,0.999872084564422,0.9992382994654372,0.7971692894157812,0.7615909383237985,1.105076929759573,1.4398490738749874
free,19,2,1,2.247689573527534,0.007910538509085185,2.011319635967669e-06,193.77869749069214,,0.5475494487024554,0.8888180286488181,813155540800.963,186900677448139.06,18.94150551442948,5.44499867571466e-07,677.8547188120863,1.312937725805507,39.100623756852784,1.2664796882925071,0.7775913606340372,235.69401074175835
